2023-10-31 05:45:35,22.899999618530273,38.400001525878906
2023-11-01 18:10:10,22.300000190734863,30.328789990234375
2023-11-01 18:11:11,22.600000381469727,22.200000762939453
2023-11-01 18:12:12,22.700000762939453,22.100000381469727
2023-11-01 18:13:12,22.700000762939453,22.600000381469727
2023-11-01 18:14:13,22.700000762939453,22.600000381469727
2023-11-01 18:15:13,22.799999237060547,22.5
2023-11-01 18:16:14,22.899999618530273,22.5
2023-11-01 18:17:14,22.899999618530273,22.5
2023-11-01 18:18:15,23.0,22.299999237060547
2023-11-01 18:19:16,23.0,22.0
2023-11-01 18:20:16,23.0,21.600000381469727
2023-11-01 18:21:17,22.899999618530273,21.399999618530273
2023-11-01 18:22:17,22.899999618530273,21.399999618530273
2023-11-01 18:23:18,22.899999618530273,21.200000762939453
2023-11-01 18:24:19,22.899999618530273,21.5
2023-11-01 18:25:19,22.899999618530273,21.700000762939453
2023-11-01 18:26:20,23.0,21.700000762939453
2023-11-01 18:27:20,23.0,21.700000762939453
2023-11-01 18:28:21,23.100000381469727,21.600000381469727
2023-11-01 18:29:21,23.100000381469727,21.700000762939453
2023-11-01 18:30:22,23.100000381469727,21.600000381469727
2023-11-01 18:31:23,23.100000381469727,21.200000762939453
2023-11-01 18:32:23,23.100000381469727,21.0
2023-11-01 18:33:24,23.100000381469727,20.799999237060547
2023-11-01 18:34:24,23.0,20.700000762939453
2023-11-01 18:35:25,23.5,20.328710009765625
2023-11-01 18:36:26,23.0,20.899999618530273
2023-11-01 19:17:41,23.299999237060547,19.700000762939453
